GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ProtocolIdentifierListContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.RawValueStyleEnumMembersContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CaptureSpecifierContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.InfixOperatorAttributesContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TupleTypeElementListContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OperatingSystemContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.IfStatementContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ForcedValueExpressionContext,28,0,4,0,6,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TypealiasAssignmentContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.PrimaryExpressionContext,83,0,4,0,17,0,16,0,14,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.VariableNameContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ArrayLiteralItemContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ImportPathContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.KeywordContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.BinaryOperatorContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ImportPathIdentifierContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ParameterListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.LineNumberContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TypeIdentifierContext,41,0,4,0,10,0,9,0,7,0
